CREF ;CDETALLE ;IDFAMILIA ;CFORMATO ;LKIT ;LPESO ;NBENEFPVP ;NCOSTEDIV ;NCOSTEPROM ;NPCONIVA ;NPVP ;NSTOCKMAX ;NSTOCKMIN 
57CI0002;CHAPA INDUSTRIAL DE 2MM;57;;0;0;0;0,41;0,41;0,4838;0,41;0;0
57CI0003;CHAPA INDUSTRIAL DE 3MM;57;;0;0;0;0,39;0,39;0,4602;0,39;0;0
57CI0004;CHAPA INDUSTRIAL 4MM;57;;0;0;0;0,35;0,35;0,413;0,35;0;0
58CH2115;CHAPA REPUJADA 2000 X 1000 X 1,5 M.M.;58;;0;0;40;0,54;0,54;0,8968;0,76;0;0
58CHES25;CHAPA ESTAMPADA 2,5 M.M.;58;;0;0;40;0,61;0,61;1,0148;0,86;0;0
59AN0010;ANGULO LAMINADO 10 X 10MM;59;;0;0;0;0;0;0;0;0;0
59AN0025;ANGULO LAMINADO 25 X 1,5 M.M.;59;;0;0;40;0,78;0,78;1,2862;1,09;0;0
59AN0030;ANGULO DE HIERRO DE 30MM;59;;0;0;40;0,36;0,36;0,59;0,5;0;0
59AN0040;ANGULO DE HIERRO DE 40 MM;59;;0;0;0;0,35;0,35;0,413;0,35;0;0
59AN0050;ANGULO DE HIERRO DE 50 MM;59;;0;0;0;0,33;0,33;0,3894;0,33;0;0
59AN0060;ANGULO DE HIERRO DE 60 MM;59;;0;0;40;0,33;0,33;0,5428;0,46;0;0
59AN1515;ANGULO LAMINADO 15 X 1,5 MM;59;;0;0;0;0,77;0,77;0,9086;0,77;0;0
59AN3015;ANGULO LAMINADO 30 X 1,5 M.M.;59;;0;0;40;0,76;0,76;1,2626;1,07;0;0
60RC0012;REDONDO CALIBRADO DE 12MM;60;;0;0;0;0,58;0,58;0,6844;0,58;0;0
60RC0016;REDONDO CALIBRADO DE 16 MM;60;;0;0;0;0,59;0,59;0,6962;0,59;0;0
60RC0018;REDONDO CALIBRADO DE 18MM;60;;0;0;0;0,58;0,58;0,6844;0,58;0;0
60RC0020;REDONDO CALIBRADO DE 20MM;60;;0;0;0;0,58;0,58;0,6844;0,58;0;0
60RC0022;REDONDO CALIBRADO DE 22MM;60;;0;0;0;0,59;0,59;0,6962;0,59;0;0
60RC0025;REDONDO CALIBRADO DE 25MM;60;;0;0;0;0,58;0,58;0,6844;0,58;0;0
60RC0035;REDONDO CALIBRADO DE 35MM;60;;0;0;0;0,59;0,59;0,6962;0,59;0;0
60RC0050;REDONDO CALIBRADO DE 50 X 1,5 M.M. GALVAN.;60;;0;0;40;0,75;0,75;1,239;1,05;0;0
61RS0010;REDONDO SIDERURGICO 10MM;61;;0;0;0;0,35;0,35;0,413;0,35;0;0
61RS0012;REDONDO SIDERURGICO 12MM;61;;0;0;0;0,34;0,34;0,4366;0,37;0;0
61RS0014;REDONDO SIDERURGICO 14MM;61;;0;0;0;0,36;0,36;0,4248;0,36;0;0
61RS0016;REDONDO SIDERURGICO 16MM;61;;0;0;0;0,34;0,34;0,4012;0,34;0;0
62TE0160;TUBO ESTRUCTURAL 160 X 80 X 10;62;;0;0;0;0;0;0;0;0;0
62TE0503;TUBO ESTRUCTURAL 50 X 3MM;62;;0;0;0;0,5;0,5;0,59;0,5;0;0
62TE1050;TUBO ESTRUCTURAL 100 X 50 X 3 M.M.;62;;0;0;0;0,55;0,55;0,649;0,55;0;0
62TE1055;TUBO ESTRUCTURAL 100 X 50 X 5 M.M.;62;;0;0;40;0,46;0,46;0,767;0,65;0;0
62TE1060;TUBO ESTRUCTURAL 100 X 60 X 6MM;62;;0;0;0;0,54;0,54;0,6372;0,54;0;0
62TE1063;TUBO ESTRUCTURAL 100 X 60 X 3MM;62;;0;0;0;0,55;0,55;0,649;0,55;0;0
62TE1066;TUBO ESTRUCTURAL 100 X 60 X 6 M.M.;62;;0;0;40;0,52;0,52;0,8614;0,73;0;0
62TE1260;TUBO ESTRUCTURAL 120 X 60 X 3MM;62;;0;0;40;0,55;0,55;0,9204;0,78;0;0
62TE1460;TUBO ESTRUCTURAL 140 X 60 X 4 M.M.;62;;0;0;40;0,52;0,52;0,8496;0,72;0;0
62TE6003;TUBO ESTRUCTURAL 60 X 3MM;62;;0;0;40;0,48;0,48;0,7906;0,67;0;0
62TE6040;TUBO ESTRUCTURAL 60 X 40 X 3MM;62;;0;0;40;0,51;0,51;0,8496;0,72;0;0
62TE8040;TUBO ESTRUCTURAL 80 X 40 X 3MM;62;;0;0;40;0,52;0,52;0,8496;0,72;0;0
62TE8080;TUBO ESTRUCTURAL 80 X 80;62;;0;0;0;0;0;0;0;0;0
62TE9090;TUBO ESTRUCTURAL 90 X 90 X 5;62;;0;0;0;0;0;0;0;0;0
62TR1550;TUBO RECTANGULAR 150 X 50 X 3MM;62;;0;0;20;0,93;0,93;1,0974;0,93;0;0
62TR8060;TUBO RECTANGULAR 80 x 60;62;;0;0;20;0,69;0,69;0,8142;0,69;0;0
63PL0180;PLETINA 180 X 10 M.M.;63;;0;0;0;0,4;0,4;1,062;0,9;0;0
63PL0255;PLETINA 25 X 5 M.M.;63;;0;0;0;0,36;0,36;1,062;0,9;0;0
63PL0408;PLETINA 40 X 8 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL0508;PLETINA 50 X 8 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL0608;PLETINA 60 X 8 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL1008;PLETINA 80 X 10 M.M.;63;;0;0;0;0,35;0,35;1,062;0,9;0;0
63PL1010;PLETINA 100 X 10 M.M.;63;;0;0;0;0,35;0,35;1,062;0,9;0;0
63PL1015;PLETINA 100 X 15 M.M.;63;;0;0;0;0,36;0,36;1,062;0,9;0;0
63PL1210;PLETINA 120 X 10 M.M.;63;;0;0;0;0,35;0,35;1,062;0,9;0;0
63PL1212;PLETINA 120 X 12 M.M.;63;;0;0;0;0,36;0,36;1,062;0,9;0;0
63PL1410;PLETINA 140 X 10 M.M.;63;;0;0;0;0,4;0,4;1,062;0,9;0;0
63PL1610;PLETINA 160 X 10 M.M.;63;;0;0;0;0,45;0,45;1,062;0,9;0;0
63PL1612;PLETINA 160 X 12 M.M.;63;;0;0;0;0,38;0,38;1,062;0,9;0;0
63PL4010;PLETINA 40 X 10 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL6010;PLETINA 60 X 10 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL7010;PLETINA 70 X 10 M.M.;63;;0;0;0;0,33;0,33;1,062;0,9;0;0
63PL7015;PLETINA 70 X 15 M.M.;63;;0;0;0;0,36;0,36;1,062;0,9;0;0
63PL9012;PLETINA 90 X 12 M.M.;63;;0;0;0;0,38;0,38;1,062;0,9;0;0
64TU0000;TUBO DE INVERNADERO;64;;0;0;0;0,82;0,82;0,9676;0,82;0;0
64TU0012;TUBERIA GALVANIZADA DE 1/2;64;;0;0;0;1,03;1,03;1,2154;1,03;0;0
64TU0034;TUBERIA CON Y SIN ROSCA DE 3/4;64;;0;0;0;0,88;0,88;1,4632;1,24;0;0
65.PERF.CURVO;PERFIL CURVO ANTI-CICLISTA;65;;0;0;0;5,96;5,96;12,9446;10,97;0;0
65PAL.TC.COR.;GUIA ALUMINIO TECHO CORREDERO TIPO DUMPER;65;;0;0;0;8;8;14,042;11,9;0;0
65PAN404;PERFIL ANGULAR 40 X 40 X 4 M.M.;65;;0;0;40;0,34;0,34;0,5546;0,47;0;0
65PAN505;PERFIL ANGULAR 50 X 50 X 5 M.M.;65;;0;0;40;0,34;0,34;0,5546;0,47;0;0
65PAN606;PERFIL ANGULAR 60 X 60 X 6 M.M.;65;;0;0;40;0,34;0,34;0,5546;0,47;0;0
65U35703;PERFIL U 35 X 70 X 35 X 3 M.M.;65;;0;0;40;0,67;0,67;1,1092;0,94;0;0
65U40803;PERFIL U 40 X 80 X 40 X 3 M.M.;65;;0;0;40;0,61;0,61;1,003;0,85;0;0
65U50104;PERFIL U 50 X 100 X 50 X 4 M.M.;65;;0;0;40;0,58;0,58;0,9558;0,81;0;0
65UH050L;PERFIL U HIERRO 50 LAMINADO;65;;0;0;40;0,39;0,39;0,649;0,55;0;0
65UH080L;PERFIL U HIERRO 80 LAMINADO;65;;0;0;40;0,34;0,34;0,5664;0,48;0;0
65UH100L;PERFIL U HIERRO 100 LAMINADO;65;;0;0;40;0,34;0,34;0,5546;0,47;0;0
65UH140L;PERFIL U HIERRO 140 LAMINADO;65;;0;0;40;0,34;0,34;0,5546;0,47;0;0
65UP0040;PERFIL UPN 40 M.M.;65;;0;0;40;0,36;0,36;0,59;0,5;0;0
65UP0050;PERFIL UPN 50 M.M.;65;;0;0;40;0,38;0,38;0,4484;0,38;0;0
65UP0060;PERFIL UPN 60 M.M.;65;;0;0;0;0,36;0,36;0,4248;0,36;0;0
65UP0080;PERFIL UPN 80 M.M.;65;;0;0;40;0,34;0,34;0,5664;0,48;0;0
65UP0100;PERFIL UPN 100 M.M.;65;;0;0;40;0,34;0,34;0,5664;0,48;0;0
65UP0140;PERFIL UPN 140 M.M.;65;;0;0;0;0,34;0,34;0,4012;0,34;0;0
66 AIREADOR BLANCO;AIREADOR GIRATORIO DE PLASTICO (COLOR BLANCO);66;;0;0;0;21,62;21,62;67,26;57;0;0
66.AIR.FURGON;AIREADOR GIRATORIO DE PLASTICO (COLOR NEGRO);66;;0;0;0;74,4;0;123,9;105;0;0
66.MAROUTHAN.;MAROUTHAN (EN LATA 10 KG)+ CATALIZADOR;99;;0;0;0;0;0;133,34;113;0;0
66.PI.IGNIFUGA;PINTURA IGNIFUGA (SE SIRVE MINIMO EN 15 LITROS);66;;0;0;0;211,3;0;312,7;265;0;0
66CI0019;CINTA ENMASCARA TESA 19MM;66;;0;0;55;0,58;0,58;1,062;0,9;0;0
66CI0050;CINTA DE ENMASCARAR TESA 50MM;66;;0;0;35;1,75;1,75;2,7966;2,37;0;0
66DI0001;DISCOS PARA LIJADORA REDONDA;66;;0;0;35;1,21;1,21;1,593;1,35;0;0
66DIUN25;DISOLVENTE UNIVERSAL 25L.;66;;0;0;50;17,35;17,35;38,5624;32,68;0;1
66PA0090;PAPEL ENMASCARAR 90CM;66;;0;0;30;39,07;39,07;59,9322;50,79;0;0
66PI0G20;GRIS TRONER 20L;66;;0;0;30;91,35;0;140,1368;118,76;0;0
66PI0M20;GRIS MERCEDES 20L;66;;0;0;30;103,37;0;158,5802;134,39;0;0
66PI0R5D;PINTURA ROJO IVECO 20L;66;;0;0;20;103,37;0;146,379;124,05;0;0
67GRILLETES 5/8;GRILLETES CON PASADOR 5/8;67;;0;0;0;1,9;1,9;2,832;2,4;0;0
67PA003R;PASADORES DE R DE 3 M.M.;67;;0;0;30;0,15;0,15;0,3186;0,27;0;0
67PA004R;PASADORES DE R DE 4 M.M.;67;;0;0;50;0,15;0,15;0,2714;0,23;0;0
67PA005R;PASADORES DE R DE 5 M.M.;67;;0;0;30;0,18;0,18;0,2714;0,23;0;0
67PA8100;PASADOR DE MEDIA CA?A ZINCADO 8 X 100;67;;0;0;40;0,37;0,37;0,6136;0,52;0;0
68.PANEL DE PUERTA;PANEL DE PUERTA DE 2500 X 1200 EN SANDWICH DE 30 M.M.;68;;0;0;0;148,14;148,14;263,14;223;0;0
68PO0001;ROLLOS DE POLIESTER M2;68;;0;0;0;15,5;931,57;31,86;27;0;0
69AH0001;ACEITE HIDRAULICO;69;;0;0;0;0,66;0;2,832;2,4;0;0
69VALVUL.;VALVULINA;69;;0;0;0;6;0;10,62;9;0;0
70RE0001;JUEGO DE JUNTAS REF.31205;70;;0;0;0;24,99;0;0;0;0;0
71.ADH.PANELFX.;ADHESIVO PANEL FX000;71;;0;0;0;29,53;0;47,2;40;0;0
71.BARRA CARTOLAS;BARRA PVC. PARA CARTOLAS;71;;0;0;0;0;0;21,24;18;0;0
71.BATERIA SCANREC;BATERIA PARA MANDO SCANRECO;71;;0;0;0;53,4;0;129,8;110;0;0
71.CONTACTORPLATAF;CONTACTOR PARA PLATAFORMA ZEPRO;71;;0;0;0;0;0;23,6;20;0;0
71.DESCON.BATERIAS;DESCONECTADOR DE BATERIAS;71;;0;0;0;0;0;81,6088;69,16;0;0
71.GANCHO11TM;GANCHO GRUA DE 11 TM. CON SEGURO;71;;0;0;0;76,62;76,62;234,82;199;0;0
71.GUARD.RZL.750;GUARDAPOLVOS PARA RZL-750 KG.;71;;0;0;0;15,21;0;22,42;19;0;0
71.GUARDAPOLVO.SOP;GUARDAPOLVO PARA SOPORTE MANDO DISTRIBUIDOR;71;;0;0;0;2,9;2,9;4,5548;3,86;0;0
71.HORQUILLA.MANDO;HORQUILLA DE PLASTICO PARA MANDO GRUA;71;;0;0;0;2;0;4,13;3,5;0;0
71.INT.PROXIMIDAD;INTERRUPTOR DE PROXIMIDAD PARA PLATAFORMA ANTEO (TRANSDUCTOR);71;;0;0;0;29,1;29,1;53,1;45;0;0
71.JUEGO GOMAS;JUEGO DE GOMAS PARA AJUSTE PLATAFORMA ANTEO;71;;0;0;0;0;0;188,8;160;0;0
71.LLAVE.BATER.;DESCONECTADOR DE BATERIA PARA PLATAFORMA ANTEO;71;;0;0;0;4,2;4,2;22,42;19;0;0
71.MACHONGIRAT.;"MACHON GIRATORIO ORIGINAL FASSI DE 1/2"" 0 3/8";71;;0;0;0;0;0;14,986;12,7;0;0
71.MANDO DIST.3ZON;MANDO A DISTANCIA 3 BOTONES CON CABLE IRAZU;71;;0;0;0;85;0;171,1;145;0;0
71.MANDO DIST.ZONA;MANDO A DISTANCIA DE 2 BOTONES CON CABLE IRAZU;71;;0;0;0;66,5;0;147,5;125;0;0
71.MANDO DISTANC.;MANDO A DISTANCIA+RECEPTOR ADAPTABLE A PLATAFORMA O CABRESTANTE;71;;0;0;0;172;190,61;330,4;280;0;0
71.MANDODHOLL.2PUL;MANDO A DISTANCIA DE 2 PULSADORES DHOLLANDIA CON CABLE;71;;0;0;0;71,28;72,1;174;150;0;0
71.MODULO ANALOG.;MODULO ANALOGICO DANFOSS;71;;0;0;0;442;463,26;682,04;578;0;0
71.MODULO DIGITAL;MODULO DIGITAL DANFOSS;71;;0;0;0;442;728,3;682,04;578;0;0
71.POMO.GRUA;POMO MANDO GRUA;71;;0;0;0;3,49;0;8,26;7;0;0
71.SEG.GANC.GRANDE;SEGURO GANCHO GRUA GRANDE;;;0;0;0;12,58;26,67;44,25;37,5;0;0
71.SOPORTE.ALUM;SOPORTE DE ALUMINIO PARA PALANCA DISTRIBUIDOR GRUA;71;;0;0;0;18,9;0;33,4412;28,34;0;0
71.SOPORTEMANDO;SOPORTE MANDO DISTRIBUIDOR GRUA;71;;0;0;0;20,79;20,79;32,7096;27,72;0;0
71.TAPONDEP.ACEITE;TAPON PARA DEPOSITO DE ACEITE DE GRUA F.95;71;;0;0;0;11,93;11,93;18,762;15,9;0;0
71.TERMOST.INTERSE;TERMOSTATO INTERSEAL PARA ENFRIADOR DE ACEITE;71;;0;0;0;35,93;35,93;88,5;75;0;0
71.TERMOSTATO;TERMOSTATO DE ENFRIADOR DE ACEITE;71;;0;0;0;64,48;0;100,3;85;0;0
71.VALVUL.GIROGRUA;VALVULA REGULADORA BOTELLA GIRO GRUA;71;;0;0;0;36,09;0;60,2862;51,09;0;0
71BANDERA.ZEP.;BANDERAS ZEPRO (UN PAR CON SUS SOPORTES);71;;0;0;50;19,4;8,01;35,4;30;0;0
71BAT.MANDHBCAZUL;BATERIA MANDO HBC AZUL GRANDE;71;;0;0;0;220;448;290;250;0;0
71BATERIA RAD.M.IT;BATERIA RADIO MANDO ITOWA;71;;0;0;40;45,68;45,68;75,461;63,95;0;0
71BATMANDHBC;BATERIA PARA MANDO HBC NARANJA;71;;0;0;0;97,7;0;171,1;145;0;0
71BOB.ELECT.;BOBINA ELECTROVALVULA GRUA;71;;0;0;0;14,22;0;42,3148;35,86;0;0
71CAJA.MANDO PLAT.;CAJA MANDO PLATAFORMA;71;;0;0;10;117,7;0;152,7746;129,47;0;0
71CIERREPLATAF.;CIERRE PARA PLATAFORMA ELEVADORA (PLATO ALUMINIO);71;;0;0;25;107,31;107,31;158,297;134,15;0;0
71FILTROACEITE;CARTUCHO FILTRO PARA DEPOSITO DE ACEITE DE GRUA DE F.80 A F360;71;;0;0;0;19,48;0;38,94;33;0;0
71FLT.P.O01ZFI0002;FILTRO DE PRESION PARA GRUA DE F.80 A F.310;71;;0;0;0;47,7;56,73;76,7;65;0;0
71GANCHO.GRUA.7TM.;GANCHO GRUA 7 TM. CON SEGURO;71;;0;0;0;90,89;90,89;169,9318;144,01;2;1
71GANCHO.GRUA.8000;GANCHO GRUA DE 8 TM. CON SEGURO;71;;0;0;50;103,13;103,13;200,6;170;0;0
71GOMA.CONT.;GOMA CONTACTOR BOTONERA;;;0;0;30;4,68;0;7,1744;6,08;0;0
71GOMA.MANDO;GOMA PROTECTOR BOTONERA PLATAFORMA;71;;0;0;30;4,08;4,08;6,2658;5,31;0;0
71INTERRUPTOR;INTERRUPTOR CONTACTOR PARA PLATAFORMA (PULSADOR);71;;0;0;40;13,32;0;24,8272;21,04;0;0
71M.D.ANTEO;MANDO A DISTANCIA PARA PLATAFORMA ANTEO (TRES PULSADORES);71;;0;0;0;174,72;0;285,8904;242,28;0;0
71M.DIST.H;MANDO A DISTANCIA HECHO 2 BOTONES;71;;0;0;0;0;0;122,13;103,5;0;0
71M.DIST.H.3;MANDO A DISTANCIA HECHO DE 3 BOTONES;71;;0;0;0;0;0;147,5;125;0;0
71MD0001;MANDO A DISTANCIA MODERNO 3 BOTONES PARA ERHEL;71;;0;0;0;115,29;0;236;200;0;0
71MD002;MANDO A DISTANCIA ORIGINAL ERHEL DE DOS BOTONES;71;;0;0;0;98,82;0;177,295;150,25;0;0
71MF1111;MANDO FIJO PLATAFORMA;71;;0;0;0;99,17;99,17;181,72;154;0;0
71MP2002;MANDO A DISTANCIA PLATAFORMA ZEPRO;71;;0;0;30;25623;154;206,5;175;0;0
71PILOT.LUZ.CONT;PILOTO COMPLETO LUZ DE CONTROL GRUA;71;;0;0;0;12,8;12,8;18,8564;15,98;0;0
71PPPANTE0;PULSADOR DE PIE (ANTEO) MICROINTERRUPTOR;71;;0;0;0;18,3;18,3;28,7216;24,76;0;0
71SEG.GRUA.G;SEGURO GANCHO GRUA MEDIANO;71;;0;0;0;10,17;0;32,0134;27,13;0;0
71SEG.GRUA.P;SEGURO GANCHO GRUA PEQUE?O;71;;0;0;0;8,9;5,62;28,6504;24,28;0;0
71SENSORINCLINA.12;SENSOR INCLINACION 12-24 V.PARA GRUAS;71;;0;0;0;66,6;89;115,758;98,1;0;0
71SOLENOIDE 12-24V;SOLENOIDE DE MOTOR-PLATAFORMA 12-24V,;71;;0;0;0;81,04;0;119,534;101,3;0;0
71SOP.DI.114;SOPORTE ALUMINIO PALANCA DISTRIBUIDOR GRUA REF: DI 114;71;;0;0;30;20,07;20,07;31,919;27,05;0;0
71SOP.MAND.EQUIPO;SOPORTE MANDO DISTRIBUIDOR EQUIPO;71;;0;0;0;18;18;41,3;35;0;0
71TM0001;TAPA MOTOR CON CIERRES RO11195933;71;;0;0;35;104,52;136,93;166,4862;141,09;0;0
71VALV.BLOQUEO;VALVULA BLOQUEO CILINDRO PRINCIPAL;71;;0;0;0;0;0;260,2726;220,57;0;0
72TR0114;"TUBO ROSCADO FIG 137 R 1""1/4-42";72;;0;0;40;3,08;0;5,0976;4,32;0;0
73.ABRAZA.DEPOSITO;ABRAZADERA PARA DEPOSITO DE ACEITE DE 140 LITROS;73;;0;0;0;0;0;31,86;27;0;0
73.ABRAZAD.DEPOSIT;ABRAZADERA PARA DEPOSIT.ACEITE DE 120 LITROS;73;;0;0;0;0;0;27,14;23;0;0
73.ELECTROV.1/8;ELECTROVALVULA DE 1/8+ RACORES (PARA SERVIS) MARCA CAMONZZI;73;;0;0;0;51,19;51,19;84,075;71,25;0;0
73.ELPRES.GRUA;ELECTROVALVULA PRESOSTATO GRUA;73;;0;0;0;104,4;104,4;175,9852;149,14;0;0
73.ENCHUFE.7POLOS;ENCHUFE DE 7 POLOS (24 V);73;;0;0;0;7,48;0;11,7646;9,97;0;0
73.MACHON 1/2;"MACHON DE 1/2""";73;;0;0;30;1;0;1,534;1,3;0;0
73.MACHON 3/8 1/2;"MACHON DE 3/8 A 1/2""";73;;0;0;30;0,86;0;1,3216;1,12;0;0
73.NIVEL DEP.ACE.;NIVEL DEPOSITO DE ACEITE;73;;0;0;0;1,7;0;3,0798;2,61;0;0
